,0,1,2,3,media_gol_fatti,varianza_gol_fatti,media_gol_subiti,varianza_gol_subiti
Milan,0.0,0.0,0.0,0.0,2.142857142857143,1.0994504121565505,1.2857142857142858,1.2043875831929896
Sampdoria,0.0,0.0,0.0,0.0,1.4285714285714286,1.1578684470436789,1.8571428571428572,1.3506205330054124
Genoa,0.0,0.0,0.0,0.0,1.2142857142857142,1.1217137594956024,1.8571428571428572,1.0994504121565505
Venezia,0.0,0.0,0.0,0.0,0.8571428571428571,0.8644378215075663,1.5,1.0190493307301363
Fiorentina,0.0,0.0,0.0,0.0,1.5,1.224744871391589,1.3571428571428572,1.0818177620697813
Lazio,0.0,0.0,0.0,0.0,1.7857142857142858,1.7177163475234933,1.7857142857142858,1.2513728724621074
Salernitana,0.0,0.0,0.0,0.0,0.7857142857142857,0.892582375303981,2.0714285714285716,1.328057326976612
Spezia,0.0,0.0,0.0,0.0,1.0714285714285714,0.8287419301647448,2.2857142857142856,1.7288756430151326
Verona,0.0,0.0,0.0,0.0,2.0,1.1766968108291043,1.7857142857142858,1.05090228108783
Juventus,0.0,0.0,0.0,0.0,1.2857142857142858,0.9138735334633752,1.1428571428571428,0.8644378215075663
Udinese,0.0,0.0,0.0,0.0,1.1428571428571428,1.167320591199077,1.4285714285714286,1.157868447043679
Atalanta,0.0,0.0,0.0,0.0,2.0,1.3008872711759818,1.2142857142857142,0.892582375303981
Inter,0.0,0.0,0.0,0.0,2.4285714285714284,1.3424596091494903,1.0714285714285714,0.9168747682531899
Torino,0.0,0.0,0.0,0.0,1.2142857142857142,1.3114039117603011,1.0,0.6793662204867574
Cagliari,0.0,0.0,0.0,0.0,1.1428571428571428,0.9492622930986468,2.0714285714285716,0.8287419301647447
Bologna,0.0,0.0,0.0,0.0,1.4285714285714286,1.0163498575623617,1.7142857142857142,1.8985245861972933
Roma,0.0,0.0,0.0,0.0,1.7142857142857142,1.0690449676496974,1.0714285714285714,1.2066664642907567
Empoli,0.0,0.0,0.0,0.0,1.5,1.286019499792345,1.8571428571428572,1.0994504121565507
Napoli,0.0,0.0,0.0,0.0,2.142857142857143,1.2314558524297639,0.5,0.8548504142651103
Sassuolo,0.0,0.0,0.0,0.0,1.5714285714285714,1.016349857562362,1.5,0.8548504142651103
